order_id;total_qty;total_weight_gr;total_returned_qty;Total Diskon;product_categories;num_product_categories;Status Pesanan;Alasan Pembatalan;Opsi Pengiriman;Metode Pembayaran;Kota/Kabupaten;Provinsi;Ongkos Kirim Dibayar oleh Pembeli;Estimasi Potongan Biaya Pengiriman;Total Pembayaran;Perkiraan Ongkos Kirim;Waktu Pesanan Dibuat;source_file
ORD_0000108;1;600;0;0;Lunch Box / Rantang;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;25000;8000;2024-04-14 09:37;AprilSales2024.xlsx
ORD_0000109;6;3600;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TEBO;JAMBI;15200;20000;110408;35200;2024-04-14 11:37;AprilSales2024.xlsx
ORD_0000110;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA SELATAN;DKI JAKARTA;8000;0;26896;8000;2024-04-14 12:17;AprilSales2024.xlsx
ORD_0000111;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA UTARA;DKI JAKARTA;8000;0;26520;8000;2024-04-14 13:47;AprilSales2024.xlsx
ORD_0000112;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PANDEGLANG;BANTEN;13000;0;29900;13000;2024-04-14 14:01;AprilSales2024.xlsx
ORD_0000113;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KOTA TANGERANG SELATAN;BANTEN;0;9500;20998;9500;2024-04-14 15:15;AprilSales2024.xlsx
ORD_0000114;1;100;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG SELATAN;BANTEN;8000;0;24577;8000;2024-04-14 15:33;AprilSales2024.xlsx
ORD_0000115;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA TANGERANG;BANTEN;8000;0;28800;8000;2024-04-14 15:33;AprilSales2024.xlsx
ORD_0000116;2;1000;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Perlu mengubah alamat pengiriman;Hemat Kargo;Online Payment;KOTA DEPOK;JAWA BARAT;0;0;0;8000;2024-04-14 16:14;AprilSales2024.xlsx
ORD_0000117;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA BEKASI;JAWA BARAT;8000;0;32000;8000;2024-04-14 17:06;AprilSales2024.xlsx
ORD_0000118;2;1000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;10000;36152;10000;2024-04-14 17:43;AprilSales2024.xlsx
ORD_0000119;2;2000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;11000;0;48284;11000;2024-04-14 17:46;AprilSales2024.xlsx
ORD_0000120;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-J&T Express;COD (Bayar di Tempat);KAB. MERANGIN;JAMBI;11000;40000;42000;51000;2024-04-14 19:28;AprilSales2024.xlsx
ORD_0000121;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA TIMUR;DKI JAKARTA;8000;0;26896;8000;2024-04-14 20:45;AprilSales2024.xlsx
ORD_0000122;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;8000;0;25900;8000;2024-04-14 20:53;AprilSales2024.xlsx
ORD_0000123;1;500;0;0;Keranjang;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;8000;0;19720;8000;2024-04-14 22:04;AprilSales2024.xlsx
ORD_0000124;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PASAMAN;SUMATERA BARAT;0;36600;18576;36600;2024-04-14 22:12;AprilSales2024.xlsx
ORD_0000125;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;8000;0;23092;8000;2024-04-14 22:51;AprilSales2024.xlsx
ORD_0000126;6;1200;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;Kartu Kredit/Debit;KOTA MALANG;JAWA TIMUR;2000;20000;93000;22000;2024-04-15 00:34;AprilSales2024.xlsx
ORD_0000127;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;28700;8000;2024-04-15 05:04;AprilSales2024.xlsx
ORD_0000128;3;4500;0;0;Celengan;1;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);Online Payment;KOTA TANGERANG;BANTEN;36000;0;84952;36000;2024-04-15 07:43;AprilSales2024.xlsx
ORD_0000129;2;620;0;0;Peralatan Kamar Mandi, Perlengkapan Packing;2;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PEMALANG;JAWA TENGAH;22000;0;45720;22000;2024-04-15 08:11;AprilSales2024.xlsx
ORD_0000130;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDUNG;JAWA BARAT;10000;0;29080;10000;2024-04-15 09:02;AprilSales2024.xlsx
ORD_0000131;30;30000;0;0;Perlengkapan Packing;1;Selesai;;Kargo-J&T Cargo;Saldo ShopeePay;KAB. KARAWANG;JAWA BARAT;0;75000;1141000;75000;2024-04-15 09:43;AprilSales2024.xlsx
ORD_0000132;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;0;0;8000;2024-04-15 10:01;AprilSales2024.xlsx
ORD_0000133;3;600;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-JNE Reguler;Saldo ShopeePay;KAB. KARAWANG;JAWA BARAT;11000;0;57000;11000;2024-04-15 16:03;AprilSales2024.xlsx
ORD_0000134;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;8000;0;29912;8000;2024-04-15 16:27;AprilSales2024.xlsx
ORD_0000135;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Kartu Kredit/Debit;KOTA JAKARTA SELATAN;DKI JAKARTA;8000;0;48600;8000;2024-04-15 16:34;AprilSales2024.xlsx
ORD_0000136;2;700;0;0;Aksesoris Mandi, Keranjang;2;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;8000;0;20250;8000;2024-04-15 17:07;AprilSales2024.xlsx
ORD_0000137;1;1700;0;0;Rak / Rak Serbaguna;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KAB. BEKASI;JAWA BARAT;16000;0;76770;16000;2024-04-15 17:19;AprilSales2024.xlsx
ORD_0000138;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-JNE Reguler;SPayLater;KOTA JAKARTA PUSAT;DKI JAKARTA;10000;0;30189;10000;2024-04-15 17:27;AprilSales2024.xlsx
ORD_0000139;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-J&T Express;Saldo ShopeePay;KOTA JAKARTA SELATAN;DKI JAKARTA;0;10000;20800;10000;2024-04-15 17:57;AprilSales2024.xlsx
ORD_0000140;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA SUKABUMI;JAWA BARAT;8000;0;27520;8000;2024-04-15 19:20;AprilSales2024.xlsx
ORD_0000141;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA JAKARTA SELATAN;DKI JAKARTA;8000;0;43059;8000;2024-04-15 19:24;AprilSales2024.xlsx
ORD_0000142;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;0;8000;40600;8000;2024-04-15 19:32;AprilSales2024.xlsx
ORD_0000143;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. PANDEGLANG;BANTEN;16000;0;34320;16000;2024-04-15 19:37;AprilSales2024.xlsx
ORD_0000144;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;8000;0;29912;8000;2024-04-15 19:50;AprilSales2024.xlsx
ORD_0000145;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Kartu Kredit/Debit;KAB. TANGERANG;BANTEN;8000;0;27800;8000;2024-04-15 20:21;AprilSales2024.xlsx
ORD_0000146;12;24000;0;0;Nampan / Tray;1;Selesai;;Kargo-J&T Cargo;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;9000;20000;130980;29000;2024-04-15 21:34;AprilSales2024.xlsx
ORD_0000147;6;1200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PADANG;SUMATERA BARAT;1000;20000;95640;21000;2024-04-15 21:36;AprilSales2024.xlsx
ORD_0000148;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;8000;0;25900;8000;2024-04-15 21:40;AprilSales2024.xlsx
ORD_0000149;2;2000;0;0;Celengan;1;Selesai;;Next Day-JNE YES;SeaBank Bayar Instan;KOTA BEKASI;JAWA BARAT;18000;0;50900;18000;2024-04-15 22:19;AprilSales2024.xlsx
ORD_0000150;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KAB. BOGOR;JAWA BARAT;8000;0;45800;8000;2024-04-15 22:44;AprilSales2024.xlsx
ORD_0000151;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA BEKASI;JAWA BARAT;9500;0;28000;9500;2024-04-16 08:22;AprilSales2024.xlsx
ORD_0000152;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SUKABUMI;JAWA BARAT;3000;10000;24712;13000;2024-04-16 10:37;AprilSales2024.xlsx
ORD_0000153;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KOTA JAKARTA SELATAN;DKI JAKARTA;0;8000;20800;8000;2024-04-16 10:39;AprilSales2024.xlsx
ORD_0000154;1;1000;0;0;Lunch Box / Rantang;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pengiriman gagal;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KUNINGAN;JAWA BARAT;0;0;0;16000;2024-04-16 11:17;AprilSales2024.xlsx
ORD_0000155;1;1700;0;0;Rak / Rak Serbaguna;1;Selesai;;Reguler (Cashless)-J&T Express;COD (Bayar di Tempat);KOTA JAKARTA UTARA;DKI JAKARTA;20000;0;89400;20000;2024-04-16 12:06;AprilSales2024.xlsx
ORD_0000156;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. BEKASI;JAWA BARAT;8000;0;46800;8000;2024-04-16 14:57;AprilSales2024.xlsx
ORD_0000157;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;43500;8000;2024-04-16 15:13;AprilSales2024.xlsx
ORD_0000158;5;1000;0;0;Nampan / Tray;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pengiriman gagal;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;0;0;0;10000;2024-04-16 15:43;AprilSales2024.xlsx
ORD_0000159;1;50;0;0;Stempel / Alat Kantor;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANDUNG;JAWA BARAT;10500;0;54560;10500;2024-04-16 15:56;AprilSales2024.xlsx
ORD_0000160;3;600;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;8000;0;57680;8000;2024-04-16 17:46;AprilSales2024.xlsx
ORD_0000161;6;1800;0;0;Plastik / Wadah Plastik;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;0;0;0;16000;2024-04-16 18:13;AprilSales2024.xlsx
ORD_0000162;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;8000;0;24920;8000;2024-04-16 18:49;AprilSales2024.xlsx
ORD_0000163;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA UTARA;DKI JAKARTA;8000;0;40077;8000;2024-04-16 20:20;AprilSales2024.xlsx
ORD_0000164;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;8000;18576;8000;2024-04-17 05:52;AprilSales2024.xlsx
ORD_0000165;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA JAKARTA UTARA;DKI JAKARTA;0;10000;17712;10000;2024-04-17 06:06;AprilSales2024.xlsx
ORD_0000166;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;0;8000;20800;8000;2024-04-17 06:22;AprilSales2024.xlsx
ORD_0000167;30;22500;0;0;Lunch Box / Rantang;1;Selesai;;Kargo-J&T Cargo;SPayLater;KAB. BANGKALAN;JAWA TIMUR;19900;20000;258651;39900;2024-04-17 07:05;AprilSales2024.xlsx
ORD_0000168;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KOTA WARINGIN TIMUR;KALIMANTAN TENGAH;18600;20000;58512;38600;2024-04-17 07:28;AprilSales2024.xlsx
ORD_0000169;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA DEPOK;JAWA BARAT;0;8000;18576;8000;2024-04-17 08:13;AprilSales2024.xlsx
ORD_0000170;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. SUBANG;JAWA BARAT;0;17000;40600;17000;2024-04-17 08:50;AprilSales2024.xlsx
ORD_0000171;2;1000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. SUKABUMI;JAWA BARAT;0;18000;42184;18000;2024-04-17 09:43;AprilSales2024.xlsx
ORD_0000172;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SEMARANG;JAWA TENGAH;4500;10000;20500;14500;2024-04-17 09:46;AprilSales2024.xlsx
ORD_0000173;4;6040;0;0;Celengan, Perlengkapan Packing;2;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;0;16000;62500;16000;2024-04-17 10:19;AprilSales2024.xlsx
ORD_0000174;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-J&T Express;Saldo ShopeePay;KOTA JAKARTA UTARA;DKI JAKARTA;0;10000;17900;10000;2024-04-17 10:20;AprilSales2024.xlsx
ORD_0000175;2;400;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TUBAN;JAWA TIMUR;0;19000;38440;19000;2024-04-17 11:03;AprilSales2024.xlsx
ORD_0000176;1;400;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA TIMUR;DKI JAKARTA;0;0;0;8000;2024-04-17 11:26;AprilSales2024.xlsx
ORD_0000177;1;8000;0;0;Perlengkapan Packing;1;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;18000;86000;18000;2024-04-17 11:28;AprilSales2024.xlsx
ORD_0000178;3;1500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;20000;53728;20000;2024-04-17 11:41;AprilSales2024.xlsx
ORD_0000179;2;2000;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;SPayLater;KAB. BANDUNG;JAWA BARAT;0;0;0;12000;2024-04-17 11:44;AprilSales2024.xlsx
ORD_0000180;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;0;8000;21180;8000;2024-04-17 11:47;AprilSales2024.xlsx
ORD_0000181;2;1000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KOTA TANGERANG SELATAN;BANTEN;0;10000;40996;10000;2024-04-17 11:55;AprilSales2024.xlsx
ORD_0000182;3;1200;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;0;8000;28768;8000;2024-04-17 11:57;AprilSales2024.xlsx
ORD_0000183;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA DEPOK;JAWA BARAT;0;8000;16600;8000;2024-04-17 12:08;AprilSales2024.xlsx
ORD_0000184;6;5800;0;0;Botol / Gelas / Mug, Celengan, Nampan / Tray;3;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. SUMEDANG;JAWA BARAT;16000;20000;71900;36000;2024-04-17 12:18;AprilSales2024.xlsx
ORD_0000185;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-JNE Reguler;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;0;9500;20800;9500;2024-04-17 12:46;AprilSales2024.xlsx
ORD_0000186;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;0;0;0;8000;2024-04-17 12:55;AprilSales2024.xlsx
ORD_0000187;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA BEKASI;JAWA BARAT;0;9500;20031;9500;2024-04-17 12:55;AprilSales2024.xlsx
ORD_0000188;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. CIAMIS;JAWA BARAT;6000;10000;24816;16000;2024-04-17 13:01;AprilSales2024.xlsx
ORD_0000189;4;2000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;0;20000;83368;20000;2024-04-17 13:05;AprilSales2024.xlsx
ORD_0000190;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;9500;21592;9500;2024-04-17 13:32;AprilSales2024.xlsx
ORD_0000191;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;8000;21592;8000;2024-04-17 13:55;AprilSales2024.xlsx
ORD_0000192;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA UTARA;DKI JAKARTA;0;8000;21592;8000;2024-04-17 14:02;AprilSales2024.xlsx
ORD_0000193;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KOTA TANGERANG SELATAN;BANTEN;0;8000;38673;8000;2024-04-17 14:36;AprilSales2024.xlsx
ORD_0000194;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LUWU;SULAWESI SELATAN;11500;20000;54144;31500;2024-04-17 14:51;AprilSales2024.xlsx
ORD_0000195;2;400;0;0;Mangkok;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;8000;13480;8000;2024-04-17 14:53;AprilSales2024.xlsx
ORD_0000196;2;500;0;0;Lunch Box / Rantang;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANDUNG;JAWA BARAT;0;0;0;9000;2024-04-17 15:27;AprilSales2024.xlsx
ORD_0000197;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;8000;16600;8000;2024-04-17 15:39;AprilSales2024.xlsx
ORD_0000198;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA CILEGON;BANTEN;0;7500;19873;7500;2024-04-17 15:47;AprilSales2024.xlsx
ORD_0000199;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;8000;21592;8000;2024-04-17 15:58;AprilSales2024.xlsx
ORD_0000200;4;1860;0;0;Celengan, Perlengkapan Packing;2;Selesai;;Agen SPX Express;Online Payment;KOTA PANGKAL PINANG;BANGKA BELITUNG;8000;10000;35900;18000;2024-04-17 16:44;AprilSales2024.xlsx
ORD_0000201;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;8000;0;29912;8000;2024-04-17 17:50;AprilSales2024.xlsx
ORD_0000202;10;3000;0;0;Seal / Baut / Roof;1;Selesai;;Kargo-JNE Trucking (JTR);Online Payment;KAB. BOGOR;JAWA BARAT;0;15000;177000;15000;2024-04-17 18:01;AprilSales2024.xlsx
ORD_0000203;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;0;0;8000;2024-04-17 18:04;AprilSales2024.xlsx
ORD_0000204;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;8000;18348;8000;2024-04-17 18:09;AprilSales2024.xlsx
ORD_0000205;6;1200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PALEMBANG;SUMATERA SELATAN;0;17000;94600;17000;2024-04-17 18:29;AprilSales2024.xlsx
ORD_0000206;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA DEPOK;JAWA BARAT;0;8000;15850;8000;2024-04-17 18:29;AprilSales2024.xlsx
ORD_0000207;1;1700;0;0;Rak / Rak Serbaguna;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;16000;68600;16000;2024-04-17 19:40;AprilSales2024.xlsx
ORD_0000208;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;0;9500;14182;9500;2024-04-17 19:44;AprilSales2024.xlsx
ORD_0000209;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;48600;8000;2024-04-17 19:51;AprilSales2024.xlsx
ORD_0000210;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANDUNG;JAWA BARAT;0;9500;18576;9500;2024-04-17 19:57;AprilSales2024.xlsx
ORD_0000211;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDAR LAMPUNG;LAMPUNG;0;16000;42184;16000;2024-04-17 20:15;AprilSales2024.xlsx
ORD_0000212;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;8000;18576;8000;2024-04-17 21:09;AprilSales2024.xlsx
ORD_0000213;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PALEMBANG;SUMATERA SELATAN;0;17000;32200;17000;2024-04-17 21:17;AprilSales2024.xlsx
ORD_0000214;3;900;0;0;Plastik / Wadah Plastik;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;45000;8000;2024-04-17 21:46;AprilSales2024.xlsx
ORD_0000215;2;500;0;0;Lunch Box / Rantang;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANDUNG;JAWA BARAT;0;0;0;9000;2024-04-17 21:55;AprilSales2024.xlsx
ORD_0000216;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG SELATAN;BANTEN;0;8000;18576;8000;2024-04-17 00:08;AprilSales2024.xlsx
ORD_0000217;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA TANGERANG;BANTEN;0;8000;21800;8000;2024-04-17 01:08;AprilSales2024.xlsx
ORD_0000218;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TANGERANG;BANTEN;0;8000;14182;8000;2024-04-17 02:16;AprilSales2024.xlsx
ORD_0000219;1;1700;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA SELATAN;DKI JAKARTA;16000;0;26948;16000;2024-04-18 00:00;AprilSales2024.xlsx
ORD_0000220;1;7000;0;0;Other;1;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;20000;100509;20000;2024-04-18 00:51;AprilSales2024.xlsx
ORD_0000221;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;8000;0;25900;8000;2024-04-18 06:07;AprilSales2024.xlsx
ORD_0000222;1;8000;0;0;Perlengkapan Packing;1;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;18000;86000;18000;2024-04-18 08:01;AprilSales2024.xlsx
